siteName,SLFL,year,temp,nDays
Snapper Island North,SL,2013,28.7,76
Snapper Island North,SL,2013,28.8,74
Snapper Island North,SL,2013,28.9,71
Snapper Island North,SL,2013,29,64
Snapper Island North,SL,2013,29.1,63
Snapper Island North,SL,2013,29.2,57
Snapper Island North,SL,2013,29.3,53
Snapper Island North,SL,2013,29.4,49
Snapper Island North,SL,2013,29.5,44
Snapper Island North,SL,2013,29.6,40
Snapper Island North,SL,2013,29.7,31
Snapper Island North,SL,2013,29.8,29
Snapper Island North,SL,2013,29.9,26
Snapper Island North,SL,2013,30,22
Snapper Island North,SL,2013,30.1,14
Snapper Island North,SL,2013,30.2,8
Snapper Island North,SL,2013,30.3,5
Snapper Island North,SL,2013,30.4,4
Snapper Island North,SL,2013,30.5,1
Snapper Island North,SL,2014,27.5,90
Snapper Island North,SL,2014,27.6,82
Snapper Island North,SL,2014,27.7,76
Snapper Island North,SL,2014,27.8,72
Snapper Island North,SL,2014,27.9,66
Snapper Island North,SL,2014,28,59
Snapper Island North,SL,2014,28.1,52
Snapper Island North,SL,2014,28.2,48
Snapper Island North,SL,2014,28.4,39
Snapper Island North,SL,2014,28.5,32
Snapper Island North,SL,2014,28.6,23
Snapper Island North,SL,2014,28.7,20
Snapper Island North,SL,2014,28.8,14
Snapper Island North,SL,2014,28.9,8
Snapper Island North,SL,2014,29,5
Snapper Island North,SL,2014,29.1,3
Snapper Island North,SL,2014,29.2,2
Snapper Island North,SL,2014,29.3,1
Snapper Island North,SL,2015,27.5,110
Snapper Island North,SL,2015,27.6,106
Snapper Island North,SL,2015,27.7,104
Snapper Island North,SL,2015,27.8,103
Snapper Island North,SL,2015,27.9,102
Snapper Island North,SL,2015,28.1,101
Snapper Island North,SL,2015,28.2,97
Snapper Island North,SL,2015,28.3,95
Snapper Island North,SL,2015,28.4,89
Snapper Island North,SL,2015,28.5,87
Snapper Island North,SL,2015,28.6,82
Snapper Island North,SL,2015,28.7,76
Snapper Island North,SL,2015,28.8,68
Snapper Island North,SL,2015,28.9,63
Snapper Island North,SL,2015,29,57
Snapper Island North,SL,2015,29.1,55
Snapper Island North,SL,2015,29.2,50
Snapper Island North,SL,2015,29.3,47
Snapper Island North,SL,2015,29.4,43
Snapper Island North,SL,2015,29.5,42
Snapper Island North,SL,2015,29.6,37
Snapper Island North,SL,2015,29.7,31
Snapper Island North,SL,2015,29.8,24
Snapper Island North,SL,2015,29.9,21
Snapper Island North,SL,2015,30,12
Snapper Island North,SL,2015,30.1,8
Snapper Island North,SL,2015,30.2,4
Snapper Island North,SL,2015,30.3,2
Snapper Island North,SL,2015,30.4,1
Snapper Island North,SL,2016,27.5,115
Snapper Island North,SL,2016,27.7,114
Snapper Island North,SL,2016,27.8,113
Snapper Island North,SL,2016,27.9,111
Snapper Island North,SL,2016,28,108
Snapper Island North,SL,2016,28.1,106
Snapper Island North,SL,2016,28.2,105
Snapper Island North,SL,2016,28.3,102
Snapper Island North,SL,2016,28.4,100
Snapper Island North,SL,2016,28.5,97
Snapper Island North,SL,2016,28.6,92
Snapper Island North,SL,2016,28.7,90
Snapper Island North,SL,2016,28.8,86
Snapper Island North,SL,2016,28.9,83
Snapper Island North,SL,2016,29,80
Snapper Island North,SL,2016,29.1,76
Snapper Island North,SL,2016,29.2,71
Snapper Island North,SL,2016,29.3,66
Snapper Island North,SL,2016,29.4,64
Snapper Island North,SL,2016,29.5,59
Snapper Island North,SL,2016,29.6,52
Snapper Island North,SL,2016,29.7,40
Snapper Island North,SL,2016,29.8,32
Snapper Island North,SL,2016,29.9,21
Snapper Island North,SL,2016,30,13
Snapper Island North,SL,2016,30.1,6
Snapper Island North,SL,2016,30.2,2
Snapper Island North,SL,2016,30.3,1
Snapper Island North,SL,2017,27.6,105
Snapper Island North,SL,2017,27.8,104
Snapper Island North,SL,2017,28,102
Snapper Island North,SL,2017,28.2,101
Snapper Island North,SL,2017,28.3,98
Snapper Island North,SL,2017,28.4,97
Snapper Island North,SL,2017,28.6,96
Snapper Island North,SL,2017,29.1,95
Snapper Island North,SL,2017,29.2,94
Snapper Island North,SL,2017,29.3,91
Snapper Island North,SL,2017,29.4,89
Snapper Island North,SL,2017,29.5,82
Snapper Island North,SL,2017,29.6,78
Snapper Island North,SL,2017,29.7,73
Snapper Island North,SL,2017,29.8,69
Snapper Island North,SL,2017,29.9,61
Snapper Island North,SL,2017,30,52
Snapper Island North,SL,2017,30.1,40
Snapper Island North,SL,2017,30.2,32
Snapper Island North,SL,2017,30.3,28
Snapper Island North,SL,2017,30.4,23
Snapper Island North,SL,2017,30.5,16
Snapper Island North,SL,2017,30.6,11
Snapper Island North,SL,2017,30.7,10
Snapper Island North,SL,2017,30.8,8
Snapper Island North,SL,2017,30.9,7
Snapper Island North,SL,2017,31,6
Snapper Island North,SL,2017,31.1,3
Snapper Island North,SL,2017,31.3,2
Snapper Island North,SL,2017,31.4,1
Snapper Island North,SL,2019,27.5,97
Snapper Island North,SL,2019,27.6,94
Snapper Island North,SL,2019,27.8,91
Snapper Island North,SL,2019,28,84
Snapper Island North,SL,2019,28.1,82
Snapper Island North,SL,2019,28.2,79
Snapper Island North,SL,2019,28.3,72
Snapper Island North,SL,2019,28.4,65
Snapper Island North,SL,2019,28.5,60
Snapper Island North,SL,2019,28.6,48
Snapper Island North,SL,2019,28.7,37
Snapper Island North,SL,2019,28.8,29
Snapper Island North,SL,2019,28.9,26
Snapper Island North,SL,2019,29,24
Snapper Island North,SL,2019,29.1,22
Snapper Island North,SL,2019,29.2,14
Snapper Island North,SL,2019,29.3,13
Snapper Island North,SL,2019,29.4,11
Snapper Island North,SL,2019,29.5,7
Snapper Island North,SL,2019,29.6,5
Snapper Island North,SL,2019,29.7,4
Snapper Island North,SL,2019,29.8,3
Snapper Island North,SL,2019,30,1
Snapper Island North,SL,2018,27.6,102
Snapper Island North,SL,2018,27.7,98
Snapper Island North,SL,2018,27.8,97
Snapper Island North,SL,2018,27.9,93
Snapper Island North,SL,2018,28,87
Snapper Island North,SL,2018,28.1,77
Snapper Island North,SL,2018,28.2,70
Snapper Island North,SL,2018,28.3,66
Snapper Island North,SL,2018,28.4,63
Snapper Island North,SL,2018,28.5,60
Snapper Island North,SL,2018,28.6,55
Snapper Island North,SL,2018,28.7,49
Snapper Island North,SL,2018,28.8,47
Snapper Island North,SL,2018,28.9,39
Snapper Island North,SL,2018,29,37
Snapper Island North,SL,2018,29.1,35
Snapper Island North,SL,2018,29.2,30
Snapper Island North,SL,2018,29.3,24
Snapper Island North,SL,2018,29.4,19
Snapper Island North,SL,2018,29.5,11
Snapper Island North,SL,2018,29.6,7
Snapper Island North,SL,2018,29.7,5
Snapper Island North,SL,2018,29.8,2
Snapper Island North,SL,2018,30,1
St Crispin Reef,FL,2014,27.5,30
St Crispin Reef,FL,2014,27.6,29
St Crispin Reef,FL,2014,27.7,26
St Crispin Reef,FL,2014,27.8,22
St Crispin Reef,FL,2014,27.9,14
St Crispin Reef,FL,2014,28,9
St Crispin Reef,FL,2014,28.1,6
St Crispin Reef,FL,2014,28.2,4
St Crispin Reef,FL,2014,28.3,3
St Crispin Reef,FL,2014,28.4,2
St Crispin Reef,FL,2014,28.5,1
St Crispin Reef,FL,2015,27.7,103
St Crispin Reef,FL,2015,27.9,99
St Crispin Reef,FL,2015,28,95
St Crispin Reef,FL,2015,28.1,89
St Crispin Reef,FL,2015,28.2,86
St Crispin Reef,FL,2015,28.3,82
St Crispin Reef,FL,2015,28.4,79
St Crispin Reef,FL,2015,28.5,72
St Crispin Reef,FL,2015,28.6,65
St Crispin Reef,FL,2015,28.7,59
St Crispin Reef,FL,2015,28.8,55
St Crispin Reef,FL,2015,28.9,50
St Crispin Reef,FL,2015,29,43
St Crispin Reef,FL,2015,29.1,40
St Crispin Reef,FL,2015,29.2,30
St Crispin Reef,FL,2015,29.3,25
St Crispin Reef,FL,2015,29.4,20
St Crispin Reef,FL,2015,29.5,13
St Crispin Reef,FL,2015,29.6,9
St Crispin Reef,FL,2015,29.7,5
St Crispin Reef,FL,2015,29.8,4
St Crispin Reef,FL,2015,29.9,1
St Crispin Reef,FL,2016,27.5,121
St Crispin Reef,FL,2016,27.6,120
St Crispin Reef,FL,2016,27.7,119
St Crispin Reef,FL,2016,27.8,118
St Crispin Reef,FL,2016,27.9,117
St Crispin Reef,FL,2016,28,115
St Crispin Reef,FL,2016,28.1,114
St Crispin Reef,FL,2016,28.2,109
St Crispin Reef,FL,2016,28.3,104
St Crispin Reef,FL,2016,28.4,97
St Crispin Reef,FL,2016,28.5,94
St Crispin Reef,FL,2016,28.6,92
St Crispin Reef,FL,2016,28.7,87
St Crispin Reef,FL,2016,28.8,79
St Crispin Reef,FL,2016,28.9,77
St Crispin Reef,FL,2016,29,72
St Crispin Reef,FL,2016,29.1,69
St Crispin Reef,FL,2016,29.2,65
St Crispin Reef,FL,2016,29.3,63
St Crispin Reef,FL,2016,29.4,60
St Crispin Reef,FL,2016,29.5,52
St Crispin Reef,FL,2016,29.6,43
St Crispin Reef,FL,2016,29.7,34
St Crispin Reef,FL,2016,29.8,29
St Crispin Reef,FL,2016,29.9,21
St Crispin Reef,FL,2016,30,13
St Crispin Reef,FL,2016,30.1,8
St Crispin Reef,FL,2016,30.2,5
St Crispin Reef,FL,2016,30.3,4
St Crispin Reef,FL,2016,30.4,2
St Crispin Reef,FL,2016,30.5,1
St Crispin Reef,FL,2017,27.5,114
St Crispin Reef,FL,2017,27.6,110
St Crispin Reef,FL,2017,27.7,109
St Crispin Reef,FL,2017,27.8,108
St Crispin Reef,FL,2017,28,107
St Crispin Reef,FL,2017,28.1,106
St Crispin Reef,FL,2017,28.2,104
St Crispin Reef,FL,2017,28.3,102
St Crispin Reef,FL,2017,28.4,99
St Crispin Reef,FL,2017,28.6,98
St Crispin Reef,FL,2017,28.7,97
St Crispin Reef,FL,2017,28.8,95
St Crispin Reef,FL,2017,28.9,94
St Crispin Reef,FL,2017,29,91
St Crispin Reef,FL,2017,29.1,88
St Crispin Reef,FL,2017,29.2,85
St Crispin Reef,FL,2017,29.3,81
St Crispin Reef,FL,2017,29.4,70
St Crispin Reef,FL,2017,29.5,63
St Crispin Reef,FL,2017,29.6,54
St Crispin Reef,FL,2017,29.7,46
St Crispin Reef,FL,2017,29.8,31
St Crispin Reef,FL,2017,29.9,23
St Crispin Reef,FL,2017,30,19
St Crispin Reef,FL,2017,30.1,8
St Crispin Reef,FL,2017,30.2,3
St Crispin Reef,FL,2017,30.3,2
St Crispin Reef,FL,2017,30.4,1
St Crispin Reef,FL,2018,27.5,106
St Crispin Reef,FL,2018,27.6,104
St Crispin Reef,FL,2018,27.7,103
St Crispin Reef,FL,2018,27.8,102
St Crispin Reef,FL,2018,27.9,98
St Crispin Reef,FL,2018,28,93
St Crispin Reef,FL,2018,28.1,90
St Crispin Reef,FL,2018,28.2,82
St Crispin Reef,FL,2018,28.3,77
St Crispin Reef,FL,2018,28.4,72
St Crispin Reef,FL,2018,28.5,61
St Crispin Reef,FL,2018,28.6,51
St Crispin Reef,FL,2018,28.7,42
St Crispin Reef,FL,2018,28.8,34
St Crispin Reef,FL,2018,28.9,31
St Crispin Reef,FL,2018,29,26
St Crispin Reef,FL,2018,29.1,17
St Crispin Reef,FL,2018,29.2,7
St Crispin Reef,FL,2018,29.3,4
St Crispin Reef,FL,2018,29.4,1
St Crispin Reef,FL,2019,27.9,46
St Crispin Reef,FL,2019,28,44
St Crispin Reef,FL,2019,28.1,43
St Crispin Reef,FL,2019,28.2,36
St Crispin Reef,FL,2019,28.3,28
St Crispin Reef,FL,2019,28.4,22
St Crispin Reef,FL,2019,28.5,16
St Crispin Reef,FL,2019,28.6,13
St Crispin Reef,FL,2019,28.7,12
St Crispin Reef,FL,2019,28.8,11
St Crispin Reef,FL,2019,28.9,9
St Crispin Reef,FL,2019,29.1,8
St Crispin Reef,FL,2019,29.2,6
St Crispin Reef,FL,2019,29.5,4
St Crispin Reef,FL,2019,29.7,3
St Crispin Reef,FL,2019,29.8,2
St Crispin Reef,FL,2019,30,1
St Crispin Reef,SL,2014,27.5,7
St Crispin Reef,SL,2014,27.6,2
St Crispin Reef,SL,2014,27.8,1
St Crispin Reef,SL,2015,27.5,106
St Crispin Reef,SL,2015,27.7,101
St Crispin Reef,SL,2015,27.8,99
St Crispin Reef,SL,2015,27.9,96
St Crispin Reef,SL,2015,28,95
St Crispin Reef,SL,2015,28.1,87
St Crispin Reef,SL,2015,28.2,78
St Crispin Reef,SL,2015,28.3,73
St Crispin Reef,SL,2015,28.4,63
St Crispin Reef,SL,2015,28.5,44
St Crispin Reef,SL,2015,28.6,28
St Crispin Reef,SL,2015,28.7,22
St Crispin Reef,SL,2015,28.8,16
St Crispin Reef,SL,2015,28.9,11
St Crispin Reef,SL,2015,29,10
St Crispin Reef,SL,2015,29.2,9
St Crispin Reef,SL,2015,29.3,7
St Crispin Reef,SL,2015,29.4,3
St Crispin Reef,SL,2015,29.5,2
St Crispin Reef,SL,2015,29.6,1
St Crispin Reef,SL,2016,27.6,121
St Crispin Reef,SL,2016,27.7,120
St Crispin Reef,SL,2016,27.8,118
St Crispin Reef,SL,2016,27.9,117
St Crispin Reef,SL,2016,28.1,114
St Crispin Reef,SL,2016,28.2,109
St Crispin Reef,SL,2016,28.3,102
St Crispin Reef,SL,2016,28.4,95
St Crispin Reef,SL,2016,28.5,89
St Crispin Reef,SL,2016,28.6,85
St Crispin Reef,SL,2016,28.7,79
St Crispin Reef,SL,2016,28.8,74
St Crispin Reef,SL,2016,28.9,69
St Crispin Reef,SL,2016,29.1,67
St Crispin Reef,SL,2016,29.2,65
St Crispin Reef,SL,2016,29.3,60
St Crispin Reef,SL,2016,29.4,54
St Crispin Reef,SL,2016,29.5,44
St Crispin Reef,SL,2016,29.6,33
St Crispin Reef,SL,2016,29.7,24
St Crispin Reef,SL,2016,29.8,11
St Crispin Reef,SL,2016,29.9,7
St Crispin Reef,SL,2016,30,5
St Crispin Reef,SL,2016,30.1,2
St Crispin Reef,SL,2016,30.2,1
St Crispin Reef,SL,2017,27.5,112
St Crispin Reef,SL,2017,27.6,110
St Crispin Reef,SL,2017,27.7,109
St Crispin Reef,SL,2017,27.9,108
St Crispin Reef,SL,2017,28,107
St Crispin Reef,SL,2017,28.2,105
St Crispin Reef,SL,2017,28.3,104
St Crispin Reef,SL,2017,28.4,101
St Crispin Reef,SL,2017,28.5,99
St Crispin Reef,SL,2017,28.6,98
St Crispin Reef,SL,2017,28.7,97
St Crispin Reef,SL,2017,28.8,95
St Crispin Reef,SL,2017,28.9,92
St Crispin Reef,SL,2017,29,87
St Crispin Reef,SL,2017,29.1,83
St Crispin Reef,SL,2017,29.2,82
St Crispin Reef,SL,2017,29.3,78
St Crispin Reef,SL,2017,29.4,69
St Crispin Reef,SL,2017,29.5,58
St Crispin Reef,SL,2017,29.6,42
St Crispin Reef,SL,2017,29.7,23
St Crispin Reef,SL,2017,29.8,14
St Crispin Reef,SL,2017,29.9,8
St Crispin Reef,SL,2017,30,2
St Crispin Reef,SL,2017,30.1,1
St Crispin Reef,SL,2018,27.5,104
St Crispin Reef,SL,2018,27.6,103
St Crispin Reef,SL,2018,27.7,102
St Crispin Reef,SL,2018,27.8,101
St Crispin Reef,SL,2018,27.9,98
St Crispin Reef,SL,2018,28,96
St Crispin Reef,SL,2018,28.1,86
St Crispin Reef,SL,2018,28.2,80
St Crispin Reef,SL,2018,28.3,72
St Crispin Reef,SL,2018,28.4,65
St Crispin Reef,SL,2018,28.5,50
St Crispin Reef,SL,2018,28.6,39
St Crispin Reef,SL,2018,28.7,36
St Crispin Reef,SL,2018,28.8,21
St Crispin Reef,SL,2018,28.9,11
St Crispin Reef,SL,2018,29,5
St Crispin Reef,SL,2018,29.1,1
St Crispin Reef,SL,2019,27.8,47
St Crispin Reef,SL,2019,27.9,45
St Crispin Reef,SL,2019,28,44
St Crispin Reef,SL,2019,28.1,35
St Crispin Reef,SL,2019,28.2,27
St Crispin Reef,SL,2019,28.3,18
St Crispin Reef,SL,2019,28.4,14
St Crispin Reef,SL,2019,28.5,10
St Crispin Reef,SL,2019,28.6,7
St Crispin Reef,SL,2019,28.7,5
St Crispin Reef,SL,2019,28.9,3
St Crispin Reef,SL,2019,29,2
St Crispin Reef,SL,2019,29.1,1
Taylor Reef,FL,2016,27.5,117
Taylor Reef,FL,2016,27.7,115
Taylor Reef,FL,2016,27.8,114
Taylor Reef,FL,2016,27.9,112
Taylor Reef,FL,2016,28,109
Taylor Reef,FL,2016,28.1,108
Taylor Reef,FL,2016,28.2,105
Taylor Reef,FL,2016,28.3,104
Taylor Reef,FL,2016,28.4,102
Taylor Reef,FL,2016,28.5,99
Taylor Reef,FL,2016,28.7,95
Taylor Reef,FL,2016,28.8,90
Taylor Reef,FL,2016,28.9,77
Taylor Reef,FL,2016,29,68
Taylor Reef,FL,2016,29.1,59
Taylor Reef,FL,2016,29.2,48
Taylor Reef,FL,2016,29.3,38
Taylor Reef,FL,2016,29.4,32
Taylor Reef,FL,2016,29.5,27
Taylor Reef,FL,2016,29.6,24
Taylor Reef,FL,2016,29.7,23
Taylor Reef,FL,2016,29.8,19
Taylor Reef,FL,2016,29.9,16
Taylor Reef,FL,2016,30,10
Taylor Reef,FL,2016,30.1,2
Taylor Reef,FL,2016,30.2,1
Taylor Reef,FL,2017,27.6,108
Taylor Reef,FL,2017,27.7,106
Taylor Reef,FL,2017,27.9,104
Taylor Reef,FL,2017,28,103
Taylor Reef,FL,2017,28.1,101
Taylor Reef,FL,2017,28.2,99
Taylor Reef,FL,2017,28.3,97
Taylor Reef,FL,2017,28.4,96
Taylor Reef,FL,2017,28.5,95
Taylor Reef,FL,2017,28.6,94
Taylor Reef,FL,2017,28.8,92
Taylor Reef,FL,2017,28.9,91
Taylor Reef,FL,2017,29,89
Taylor Reef,FL,2017,29.1,88
Taylor Reef,FL,2017,29.2,85
Taylor Reef,FL,2017,29.3,77
Taylor Reef,FL,2017,29.4,69
Taylor Reef,FL,2017,29.5,59
Taylor Reef,FL,2017,29.6,44
Taylor Reef,FL,2017,29.7,36
Taylor Reef,FL,2017,29.8,30
Taylor Reef,FL,2017,29.9,27
Taylor Reef,FL,2017,30,22
Taylor Reef,FL,2017,30.1,19
Taylor Reef,FL,2017,30.2,15
Taylor Reef,FL,2017,30.3,12
Taylor Reef,FL,2017,30.4,10
Taylor Reef,FL,2017,30.5,7
Taylor Reef,FL,2017,30.6,3
Taylor Reef,FL,2017,30.8,2
Taylor Reef,FL,2017,31,1
Taylor Reef,FL,2018,27.5,94
Taylor Reef,FL,2018,27.6,92
Taylor Reef,FL,2018,27.7,90
Taylor Reef,FL,2018,27.8,87
Taylor Reef,FL,2018,27.9,81
Taylor Reef,FL,2018,28,73
Taylor Reef,FL,2018,28.1,65
Taylor Reef,FL,2018,28.2,59
Taylor Reef,FL,2018,28.3,54
Taylor Reef,FL,2018,28.4,50
Taylor Reef,FL,2018,28.5,48
Taylor Reef,FL,2018,28.6,44
Taylor Reef,FL,2018,28.7,35
Taylor Reef,FL,2018,28.8,26
Taylor Reef,FL,2018,28.9,23
Taylor Reef,FL,2018,29,13
Taylor Reef,FL,2018,29.1,5
Taylor Reef,FL,2018,29.2,4
Taylor Reef,FL,2018,29.3,3
Taylor Reef,FL,2018,29.4,1
Taylor Reef,FL,2019,27.6,94
Taylor Reef,FL,2019,27.7,93
Taylor Reef,FL,2019,27.8,92
Taylor Reef,FL,2019,27.9,86
Taylor Reef,FL,2019,28,80
Taylor Reef,FL,2019,28.1,69
Taylor Reef,FL,2019,28.2,60
Taylor Reef,FL,2019,28.3,50
Taylor Reef,FL,2019,28.4,41
Taylor Reef,FL,2019,28.5,32
Taylor Reef,FL,2019,28.6,30
Taylor Reef,FL,2019,28.7,23
Taylor Reef,FL,2019,28.8,21
Taylor Reef,FL,2019,28.9,19
Taylor Reef,FL,2019,29,15
Taylor Reef,FL,2019,29.1,12
Taylor Reef,FL,2019,29.2,7
Taylor Reef,FL,2019,29.4,5
Taylor Reef,FL,2019,29.5,3
Taylor Reef,FL,2019,29.7,2
Taylor Reef,FL,2019,29.9,1
Taylor Reef,FL,2020,28.4,55
Taylor Reef,FL,2020,28.5,52
Taylor Reef,FL,2020,28.6,50
Taylor Reef,FL,2020,28.7,47
Taylor Reef,FL,2020,28.8,46
Taylor Reef,FL,2020,28.9,44
Taylor Reef,FL,2020,29.1,39
Taylor Reef,FL,2020,29.2,32
Taylor Reef,FL,2020,29.3,26
Taylor Reef,FL,2020,29.4,25
Taylor Reef,FL,2020,29.5,20
Taylor Reef,FL,2020,29.6,19
Taylor Reef,FL,2020,29.7,17
Taylor Reef,FL,2020,29.8,14
Taylor Reef,FL,2020,29.9,11
Taylor Reef,FL,2020,30,9
Taylor Reef,FL,2020,30.2,5
Taylor Reef,FL,2020,30.3,4
Taylor Reef,FL,2020,30.4,2
Taylor Reef,FL,2020,30.6,1
Taylor Reef,SL,2016,27.6,117
Taylor Reef,SL,2016,27.7,116
Taylor Reef,SL,2016,27.8,114
Taylor Reef,SL,2016,27.9,112
Taylor Reef,SL,2016,28,108
Taylor Reef,SL,2016,28.1,107
Taylor Reef,SL,2016,28.2,104
Taylor Reef,SL,2016,28.3,101
Taylor Reef,SL,2016,28.4,98
Taylor Reef,SL,2016,28.5,95
Taylor Reef,SL,2016,28.6,93
Taylor Reef,SL,2016,28.7,87
Taylor Reef,SL,2016,28.8,77
Taylor Reef,SL,2016,28.9,68
Taylor Reef,SL,2016,29,62
Taylor Reef,SL,2016,29.1,47
Taylor Reef,SL,2016,29.2,32
Taylor Reef,SL,2016,29.3,28
Taylor Reef,SL,2016,29.4,20
Taylor Reef,SL,2016,29.5,17
Taylor Reef,SL,2016,29.6,12
Taylor Reef,SL,2016,29.7,8
Taylor Reef,SL,2016,29.8,5
Taylor Reef,SL,2016,29.9,1
Taylor Reef,SL,2017,27.5,109
Taylor Reef,SL,2017,27.6,108
Taylor Reef,SL,2017,27.7,107
Taylor Reef,SL,2017,27.8,106
Taylor Reef,SL,2017,27.9,105
Taylor Reef,SL,2017,28,104
Taylor Reef,SL,2017,28.1,102
Taylor Reef,SL,2017,28.2,99
Taylor Reef,SL,2017,28.3,97
Taylor Reef,SL,2017,28.4,96
Taylor Reef,SL,2017,28.5,95
Taylor Reef,SL,2017,28.6,94
Taylor Reef,SL,2017,28.7,92
Taylor Reef,SL,2017,28.8,91
Taylor Reef,SL,2017,28.9,90
Taylor Reef,SL,2017,29.1,88
Taylor Reef,SL,2017,29.2,85
Taylor Reef,SL,2017,29.3,67
Taylor Reef,SL,2017,29.4,58
Taylor Reef,SL,2017,29.5,37
Taylor Reef,SL,2017,29.6,30
Taylor Reef,SL,2017,29.7,25
Taylor Reef,SL,2017,29.8,19
Taylor Reef,SL,2017,29.9,14
Taylor Reef,SL,2017,30,10
Taylor Reef,SL,2017,30.1,8
Taylor Reef,SL,2017,30.2,6
Taylor Reef,SL,2017,30.3,2
Taylor Reef,SL,2017,30.4,1
Taylor Reef,SL,2018,28.1,48
Taylor Reef,SL,2018,28.2,43
Taylor Reef,SL,2018,28.3,41
Taylor Reef,SL,2018,28.4,37
Taylor Reef,SL,2018,28.5,35
Taylor Reef,SL,2018,28.6,30
Taylor Reef,SL,2018,28.7,20
Taylor Reef,SL,2018,28.8,15
Taylor Reef,SL,2018,28.9,7
Taylor Reef,SL,2018,29,4
Taylor Reef,SL,2018,29.2,3
Taylor Reef,SL,2018,29.3,2
Taylor Reef,SL,2018,29.4,1
Tern Reef,FL,2016,27.5,26
Tern Reef,FL,2016,27.6,25
Tern Reef,FL,2016,27.7,21
Tern Reef,FL,2016,27.8,20
Tern Reef,FL,2016,27.9,18
Tern Reef,FL,2016,28.1,17
Tern Reef,FL,2016,28.2,16
Tern Reef,FL,2016,28.3,7
Tern Reef,FL,2016,28.4,4
Tern Reef,FL,2016,28.5,1
Tern Reef,FL,2017,27.5,93
Tern Reef,FL,2017,27.7,90
Tern Reef,FL,2017,27.8,87
Tern Reef,FL,2017,28,86
Tern Reef,FL,2017,28.1,81
Tern Reef,FL,2017,28.2,74
Tern Reef,FL,2017,28.3,71
Tern Reef,FL,2017,28.4,68
Tern Reef,FL,2017,28.5,67
Tern Reef,FL,2017,28.6,62
Tern Reef,FL,2017,28.7,54
Tern Reef,FL,2017,28.8,42
Tern Reef,FL,2017,28.9,31
Tern Reef,FL,2017,29,21
Tern Reef,FL,2017,29.1,11
Tern Reef,FL,2017,29.2,5
Tern Reef,FL,2017,29.3,2
Tern Reef,FL,2017,29.4,1
Tern Reef,FL,2018,27.5,77
Tern Reef,FL,2018,27.6,71
Tern Reef,FL,2018,27.7,69
Tern Reef,FL,2018,27.8,63
Tern Reef,FL,2018,27.9,59
Tern Reef,FL,2018,28,50
Tern Reef,FL,2018,28.1,35
Tern Reef,FL,2018,28.2,25
Tern Reef,FL,2018,28.3,12
Tern Reef,FL,2018,28.4,5
Tern Reef,FL,2018,28.5,3
Tern Reef,FL,2018,28.6,2
Tern Reef,FL,2018,28.7,1
Tern Reef,FL,2019,27.5,43
Tern Reef,FL,2019,27.6,34
Tern Reef,FL,2019,27.7,26
Tern Reef,FL,2019,27.8,22
Tern Reef,FL,2019,27.9,21
Tern Reef,FL,2019,28,19
Tern Reef,FL,2019,28.1,15
Tern Reef,FL,2019,28.2,10
Tern Reef,FL,2019,28.3,4
Tern Reef,FL,2019,28.4,1
Tern Reef,SL,2012,27.6,52
Tern Reef,SL,2012,27.7,51
Tern Reef,SL,2012,27.8,49
Tern Reef,SL,2012,27.9,44
Tern Reef,SL,2012,28,40
Tern Reef,SL,2012,28.1,38
Tern Reef,SL,2012,28.2,32
Tern Reef,SL,2012,28.3,16
Tern Reef,SL,2012,28.4,7
Tern Reef,SL,2012,28.5,1
Tern Reef,SL,2013,27.5,59
Tern Reef,SL,2013,27.6,57
Tern Reef,SL,2013,27.7,56
Tern Reef,SL,2013,27.8,53
Tern Reef,SL,2013,27.9,49
Tern Reef,SL,2013,28,45
Tern Reef,SL,2013,28.1,36
Tern Reef,SL,2013,28.2,17
Tern Reef,SL,2013,28.3,9
Tern Reef,SL,2013,28.4,7
Tern Reef,SL,2013,28.5,3
Tern Reef,SL,2013,28.6,2
Tern Reef,SL,2013,28.7,1
Tern Reef,SL,2014,27.5,22
Tern Reef,SL,2014,27.6,15
Tern Reef,SL,2014,27.7,10
Tern Reef,SL,2014,27.8,5
Tern Reef,SL,2014,27.9,3
Tern Reef,SL,2014,28,1
Thetford Reef,FL,2016,27.6,122
Thetford Reef,FL,2016,27.7,118
Thetford Reef,FL,2016,27.9,116
Thetford Reef,FL,2016,28,115
Thetford Reef,FL,2016,28.1,114
